trade_date,segment,source,instrument,underlying,symbol,expiry,strike,option_type,open,high,low,close,last_price,settle_price,volume,turnover,open_interest,change_in_oi,source_row_number,source_provider,source_format,contract_type,aqsd_underlying
2026-07-06,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-07-28,,,404.75,412.05,403.1,411.35,412.0,411.35,2433,3085214240.0,36545900,-186000,10,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-07-06,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-09-29,,,410.65,415.9,410.65,415.1,415.5,415.1,19,24427845.0,99200,31000,88,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-07-06,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-08-25,,,406.95,413.95,406.1,413.2,413.6,413.2,96,122390015.0,688200,46500,97,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-07-06,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-07-28,,,1584.8,1655.0,1578.3,1628.4,1628.0,1628.4,6925,7609383607.5,19864575,-355050,198,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-07-06,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-09-29,,,1619.9,1669.9,1619.6,1640.7,1640.7,1640.7,15,16642395.0,9450,4050,203,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-07-06,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-08-25,,,1610.0,1662.2,1588.4,1635.7,1636.1,1635.7,144,158776875.0,132975,14850,245,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-07-06,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-08-25,,,2144.9,2154.0,2119.5,2125.2,2128.0,2125.2,109,63965660.0,76725,10725,314,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-07-06,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-07-28,,,2172.4,2183.1,2144.3,2148.7,2149.1,2148.7,441,261677157.5,1811975,30250,338,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-07-06,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-09-29,,,2139.4,2139.4,2119.0,2119.0,2119.0,2175.6,11,6434037.5,3575,3025,339,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-07-06,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-07-28,,,730.05,748.0,730.05,739.75,740.0,739.75,2520,1866006150.0,25255000,-310000,374,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-07-06,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-09-29,,,744.7,753.7,744.0,748.7,748.7,748.7,28,20922850.0,31000,17000,472,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-07-06,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-08-25,,,733.45,752.45,733.45,741.35,741.7,741.35,113,84054750.0,206000,-14000,473,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-07-06,FO,NSE,STF,INDIANB,INDIANB,2026-07-28,,,803.95,805.85,789.0,791.05,792.1,791.05,2045,1626954550.0,16989000,301000,514,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
2026-07-06,FO,NSE,STF,INDIANB,INDIANB,2026-08-25,,,805.0,807.0,792.65,793.75,793.85,793.75,95,75927350.0,506000,58000,583,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
2026-07-06,FO,NSE,STF,INDIANB,INDIANB,2026-09-29,,,804.95,804.95,793.0,794.95,795.55,794.95,16,12800450.0,33000,13000,597,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
