trade_date,segment,source,instrument,underlying,symbol,expiry,strike,option_type,open,high,low,close,last_price,settle_price,volume,turnover,open_interest,change_in_oi,source_row_number,source_provider,source_format,contract_type,aqsd_underlying
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,420.0,CE,2.5,2.5,1.95,1.95,1.95,3.2,3,3925995.0,21700,3100,1,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,390.0,CE,0.0,0.0,0.0,7.25,7.25,7.9,0,0.0,3100,0,2,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,350.0,CE,19.95,19.95,16.6,17.95,18.5,17.95,20,22837080.0,99200,-15500,3,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,310.0,CE,0.0,0.0,0.0,17.7,0.0,47.25,0,0.0,0,0,4,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,385.0,PE,0.0,0.0,0.0,51.5,0.0,41.25,0,0.0,0,0,5,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,360.0,PE,20.0,20.0,20.0,20.0,20.0,24.6,2,2356000.0,89900,-6200,6,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,340.0,PE,0.0,0.0,0.0,25.7,0.0,18.9,0,0.0,0,0,7,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-07-28,,,352.1,359.0,352.0,356.65,356.9,356.65,12,13236380.0,139500,3100,8,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-05-26,310.0,CE,0.0,0.0,0.0,33.3,33.3,40.75,0,0.0,43400,0,9,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-05-26,410.0,CE,0.35,0.4,0.35,0.4,0.4,0.4,6,7633285.0,297600,0,10,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-05-26,420.0,CE,0.2,0.2,0.2,0.2,0.2,0.1,2,2605240.0,300700,-6200,11,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,320.0,PE,0.0,0.0,0.0,16.6,0.0,11.25,0,0.0,0,0,12,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,340.0,PE,8.9,10.6,8.9,10.25,10.25,14.5,4,4339225.0,204600,-3100,13,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,375.0,CE,0.0,0.0,0.0,10.95,0.0,11.8,0,0.0,0,0,14,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,370.0,CE,0.0,0.0,0.0,12.5,12.5,13.45,0,0.0,58900,0,15,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,330.0,CE,0.0,0.0,0.0,28.5,28.5,32.95,0,0.0,15500,0,16,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,300.0,CE,0.0,0.0,0.0,21.75,0.0,55.35,0,0.0,0,0,17,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,350.0,CE,24.0,24.0,23.9,24.0,24.0,27.85,3,3477890.0,9300,9300,18,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,320.0,CE,0.0,0.0,0.0,39.45,0.0,45.1,0,0.0,0,0,19,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,415.0,CE,0.0,0.0,0.0,3.95,0.0,3.75,0,0.0,0,0,20,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,325.0,PE,0.0,0.0,0.0,5.0,5.0,8.95,0,0.0,3100,0,21,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,335.0,PE,12.55,13.2,8.1,8.1,8.1,12.45,9,9680060.0,27900,24800,22,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,355.0,PE,0.0,0.0,0.0,30.45,0.0,21.8,0,0.0,0,0,23,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,370.0,PE,0.0,0.0,0.0,27.75,27.75,30.75,0,0.0,15500,0,24,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,395.0,PE,0.0,0.0,0.0,59.45,0.0,48.95,0,0.0,0,0,25,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,330.0,PE,0.0,0.0,0.0,20.85,0.0,14.8,0,0.0,0,0,26,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,380.0,PE,0.0,0.0,0.0,50.5,0.0,41.35,0,0.0,0,0,27,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-05-26,390.0,PE,0.0,0.0,0.0,23.7,23.0,40.5,0,0.0,49600,0,28,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-05-26,340.0,CE,14.0,17.95,13.15,15.4,16.3,15.4,177,195359520.0,437100,-96100,29,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-05-26,365.0,CE,3.65,4.95,3.15,3.9,4.15,3.9,414,473835465.0,812200,-108500,30,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,345.0,CE,21.35,21.35,21.35,21.35,21.35,24.2,2,2271370.0,3100,3100,31,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,360.0,CE,20.55,20.55,20.55,20.55,20.55,23.3,1,1179705.0,3100,3100,32,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-14,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,390.0,CE,0.0,0.0,0.0,11.8,0.0,13.05,0,0.0,0,0,33,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
