trade_date,security_id,symbol,fyers_symbol,open,high,low,close,volume,source,downloaded_at
2025-08-04,SMD-0139,LTF,NSE:LTF-EQ,200.0,204.48,199.23,204.02,6730889,FYERS_HISTORY,2026-08-04T21:48:31+05:30
2025-08-05,SMD-0139,LTF,NSE:LTF-EQ,204.0,205.49,201.7,204.27,3651783,FYERS_HISTORY,2026-08-04T21:48:31+05:30
2025-08-06,SMD-0139,LTF,NSE:LTF-EQ,204.27,205.4,200.31,201.67,3221530,FYERS_HISTORY,2026-08-04T21:48:31+05:30
2025-08-07,SMD-0139,LTF,NSE:LTF-EQ,201.35,202.0,195.91,200.28,5360975,FYERS_HISTORY,2026-08-04T21:48:31+05:30
2025-08-08,SMD-0139,LTF,NSE:LTF-EQ,201.0,201.58,195.0,195.75,2094580,FYERS_HISTORY,2026-08-04T21:48:31+05:30
2025-08-11,SMD-0139,LTF,NSE:LTF-EQ,195.3,198.75,194.4,197.95,2728485,FYERS_HISTORY,2026-08-04T21:48:31+05:30
2025-08-12,SMD-0139,LTF,NSE:LTF-EQ,198.0,200.18,195.4,197.78,3283444,FYERS_HISTORY,2026-08-04T21:48:31+05:30
2025-08-13,SMD-0139,LTF,NSE:LTF-EQ,198.8,202.6,198.33,201.34,3781634,FYERS_HISTORY,2026-08-04T21:48:31+05:30
2025-08-14,SMD-0139,LTF,NSE:LTF-EQ,201.34,202.84,199.76,202.08,2597438,FYERS_HISTORY,2026-08-04T21:48:31+05:30
2025-08-18,SMD-0139,LTF,NSE:LTF-EQ,204.9,213.84,204.26,210.45,9569765,FYERS_HISTORY,2026-08-04T21:48:31+05:30
2025-08-19,SMD-0139,LTF,NSE:LTF-EQ,210.88,217.65,208.0,217.03,9449871,FYERS_HISTORY,2026-08-04T21:48:31+05:30
2025-08-20,SMD-0139,LTF,NSE:LTF-EQ,218.01,218.19,214.63,216.53,6493172,FYERS_HISTORY,2026-08-04T21:48:31+05:30
2025-08-21,SMD-0139,LTF,NSE:LTF-EQ,216.4,223.5,216.02,221.79,10194494,FYERS_HISTORY,2026-08-04T21:48:31+05:30
2025-08-22,SMD-0139,LTF,NSE:LTF-EQ,222.48,225.48,221.79,222.7,8534537,FYERS_HISTORY,2026-08-04T21:48:31+05:30
2025-08-25,SMD-0139,LTF,NSE:LTF-EQ,222.7,223.25,217.41,217.69,4476151,FYERS_HISTORY,2026-08-04T21:48:31+05:30
