trade_date,segment,source,instrument,underlying,symbol,expiry,strike,option_type,open,high,low,close,last_price,settle_price,volume,turnover,open_interest,change_in_oi,source_row_number,source_provider,source_format,contract_type,aqsd_underlying
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,350.0,PE,0.2,0.2,0.05,0.05,0.05,0.05,10,10852635.0,616900,-24800,1,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-09-29,430.0,CE,0.0,0.0,0.0,20.0,0.0,15.7,0,0.0,0,0,2,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,380.0,CE,8.1,15.2,7.35,14.35,14.35,14.35,159,192716150.0,176700,-65100,3,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,335.0,CE,0.0,0.0,0.0,56.75,56.75,59.1,0,0.0,3100,0,4,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,375.0,CE,12.5,20.15,10.9,18.75,18.75,20.1,101,121582620.0,102300,24800,6,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,470.0,PE,79.95,79.95,79.95,79.95,79.95,75.3,2,3409690.0,6200,3100,7,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-09-29,330.0,PE,0.0,0.0,0.0,7.2,0.0,4.5,0,0.0,0,0,8,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,330.0,PE,0.1,0.1,0.05,0.05,0.05,0.05,8,8185395.0,80600,-21700,9,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,340.0,PE,0.15,0.15,0.05,0.05,0.05,0.05,2,2108620.0,124000,-3100,10,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,420.0,PE,27.3,28.85,27.3,28.85,28.85,26.4,2,2778065.0,173600,0,11,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,370.0,CE,26.5,26.5,26.5,26.5,26.5,34.2,1,1229150.0,34100,3100,12,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,450.0,PE,0.0,0.0,0.0,49.3,49.3,55.9,0,0.0,6200,0,13,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,395.0,PE,9.0,12.05,3.95,4.25,4.0,4.25,204,254754125.0,334800,-49600,14,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,390.0,PE,6.95,8.15,1.85,2.1,1.9,2.1,815,996086420.0,945500,-12400,15,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,390.0,CE,16.1,19.3,13.7,18.6,19.0,18.6,169,212907070.0,198400,105400,16,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,360.0,CE,36.15,38.0,36.15,38.0,38.0,41.5,2,2461865.0,31000,3100,17,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,345.0,CE,0.0,0.0,0.0,55.5,55.5,53.65,0,0.0,3100,0,18,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,405.0,CE,0.75,1.15,0.4,0.65,0.7,0.65,560,704196000.0,638600,-226300,19,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,445.0,PE,0.0,0.0,0.0,58.0,0.0,53.1,0,0.0,0,0,20,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,355.0,PE,0.0,0.0,0.0,3.25,3.25,4.5,0,0.0,3100,0,21,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,350.0,PE,3.5,3.5,2.4,2.65,2.6,2.65,66,72186755.0,167400,43400,22,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,420.0,PE,0.0,0.0,0.0,27.5,27.5,33.7,0,0.0,62000,0,23,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,430.0,PE,0.0,0.0,0.0,34.75,34.75,41.05,0,0.0,27900,0,24,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-24,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-09-29,390.0,PE,0.0,0.0,0.0,16.8,16.8,23.1,0,0.0,40300,0,25,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
