trade_date,segment,source,instrument,underlying,symbol,expiry,strike,option_type,open,high,low,close,last_price,settle_price,volume,turnover,open_interest,change_in_oi,source_row_number,source_provider,source_format,contract_type,aqsd_underlying
2026-05-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,325.0,PE,0.0,0.0,0.0,6.95,6.95,8.15,0,0.0,3100,0,1,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-05-26,340.0,CE,17.45,17.45,13.6,14.4,14.25,14.4,62,68270990.0,403000,-34100,2,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-05-26,365.0,CE,3.6,4.1,2.45,2.8,2.45,2.8,373,425864670.0,892800,46500,3,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,345.0,CE,0.0,0.0,0.0,21.35,21.35,23.45,0,0.0,3100,0,4,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,360.0,CE,28.0,28.0,19.6,19.6,19.6,22.7,2,2379560.0,6200,0,5,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,390.0,CE,0.0,0.0,0.0,11.8,0.0,12.5,0,0.0,0,0,6,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-05-26,390.0,PE,0.0,0.0,0.0,33.4,33.4,39.75,0,0.0,46500,0,7,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,380.0,PE,0.0,0.0,0.0,50.5,0.0,40.6,0,0.0,0,0,8,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,330.0,PE,0.0,0.0,0.0,20.85,0.0,14.1,0,0.0,0,0,9,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,395.0,PE,0.0,0.0,0.0,59.45,0.0,48.15,0,0.0,0,0,10,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,370.0,PE,25.25,25.35,24.75,24.75,24.75,29.8,9,11022515.0,40300,18600,11,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,355.0,PE,0.0,0.0,0.0,30.45,0.0,20.8,0,0.0,0,0,12,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,335.0,PE,0.0,0.0,0.0,8.1,8.1,11.55,0,0.0,27900,0,13,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,320.0,PE,4.2,4.2,4.15,4.2,4.15,4.2,2,2009885.0,24800,0,14,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,400.0,CE,3.35,3.45,2.8,3.05,3.0,3.05,48,59987790.0,337900,27900,15,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,380.0,CE,0.0,0.0,0.0,9.3,9.3,9.6,0,0.0,114700,0,16,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-05-26,405.0,CE,0.45,0.45,0.25,0.3,0.25,0.3,47,59054380.0,316200,52700,17,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-05-26,300.0,PE,0.35,0.35,0.2,0.25,0.25,0.25,31,28856040.0,1519000,6200,18,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-05-26,280.0,CE,0.0,0.0,0.0,75.65,75.65,70.5,0,0.0,12400,0,19,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-05-26,315.0,CE,0.0,0.0,0.0,43.0,43.0,35.85,0,0.0,0,0,20,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-05-26,370.0,CE,2.9,3.0,1.75,1.95,1.8,1.95,724,835552765.0,1435300,102300,21,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-05-26,385.0,CE,1.1,1.1,0.65,0.7,0.65,0.7,168,200937505.0,716100,-130200,22,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
