trade_date,segment,source,instrument,underlying,symbol,expiry,strike,option_type,open,high,low,close,last_price,settle_price,volume,turnover,open_interest,change_in_oi,source_row_number,source_provider,source_format,contract_type,aqsd_underlying
2026-06-19,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-07-28,,,1532.0,1553.3,1505.1,1520.7,1520.3,1520.7,316,325878255.0,458325,66825,29,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-06-19,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-06-30,,,1535.0,1543.7,1497.9,1512.0,1516.9,1512.0,2734,2805560482.5,20343825,208575,72,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-06-19,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-08-25,,,1558.6,1558.6,1522.0,1522.0,1522.0,1525.8,10,10410997.5,56025,4050,93,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-06-19,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-07-28,,,2256.0,2294.1,2227.5,2274.9,2294.1,2274.9,218,135271345.0,117700,2750,169,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-06-19,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-08-25,,,2240.1,2285.3,2230.5,2271.0,2283.8,2271.0,12,7410095.0,19800,825,286,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-06-19,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-06-30,,,2248.2,2314.0,2233.1,2281.4,2298.6,2281.4,1530,955895627.5,2073500,61875,287,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-06-19,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-08-25,,,715.6,735.9,715.6,730.4,730.05,730.4,43,31348100.0,79000,25000,438,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-06-19,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-07-28,,,712.0,731.0,710.65,725.8,724.25,725.8,409,295893800.0,4192000,24000,445,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-06-19,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-06-30,,,707.95,728.0,706.05,722.35,721.5,722.35,4776,3438093950.0,21505000,329000,540,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-06-19,FO,NSE,STF,INDIANB,INDIANB,2026-06-30,,,874.95,878.85,865.85,871.2,871.05,871.2,2761,2406662000.0,14081000,-124000,776,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
2026-06-19,FO,NSE,STF,INDIANB,INDIANB,2026-08-25,,,876.0,876.0,867.0,867.5,867.5,880.75,31,26956050.0,119000,22000,822,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
2026-06-19,FO,NSE,STF,INDIANB,INDIANB,2026-07-28,,,870.05,875.7,864.75,868.1,869.6,868.1,1572,1366369150.0,3610000,1262000,842,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
2026-06-19,FO,NSE,STF,INOXWIND,INOXWIND,2026-07-28,,,89.41,93.0,89.01,91.24,91.6,91.24,718,419300544.0,11065600,1408000,872,NSE,UDIFF F&O BHAVCOPY,FUTURE,INOXWIND
2026-06-19,FO,NSE,STF,INOXWIND,INOXWIND,2026-06-30,,,89.05,92.65,88.46,90.81,91.13,90.81,4392,1424713576.0,89160500,432575,897,NSE,UDIFF F&O BHAVCOPY,FUTURE,INOXWIND
2026-06-19,FO,NSE,STF,INOXWIND,INOXWIND,2026-08-25,,,90.1,93.15,89.9,91.99,92.03,91.99,54,31712256.0,2009600,44800,1057,NSE,UDIFF F&O BHAVCOPY,FUTURE,INOXWIND
2026-06-19,FO,NSE,STF,MPHASIS,MPHASIS,2026-06-30,,,2188.0,2287.1,2163.4,2276.9,2280.5,2276.9,4982,3058505862.5,5112525,204050,1261,NSE,UDIFF F&O BHAVCOPY,FUTURE,MPHASIS
2026-06-19,FO,NSE,STF,MPHASIS,MPHASIS,2026-08-25,,,2214.2,2304.2,2214.2,2298.9,2302.5,2298.9,22,13738780.0,10725,3025,1262,NSE,UDIFF F&O BHAVCOPY,FUTURE,MPHASIS
2026-06-19,FO,NSE,STF,MPHASIS,MPHASIS,2026-07-28,,,2200.0,2293.6,2191.6,2283.2,2290.1,2283.2,727,447621157.5,136675,56100,1272,NSE,UDIFF F&O BHAVCOPY,FUTURE,MPHASIS
2026-06-19,FO,NSE,STF,NESTLEIND,NESTLEIND,2026-07-28,,,1405.0,1423.0,1405.0,1420.3,1422.0,1420.3,380,268720950.0,553000,117000,1340,NSE,UDIFF F&O BHAVCOPY,FUTURE,NESTLEIND
2026-06-19,FO,NSE,STF,NESTLEIND,NESTLEIND,2026-06-30,,,1411.9,1419.7,1399.7,1416.6,1418.5,1416.6,1989,1404942800.0,12346000,-180000,1444,NSE,UDIFF F&O BHAVCOPY,FUTURE,NESTLEIND
2026-06-19,FO,NSE,STF,NESTLEIND,NESTLEIND,2026-08-25,,,1414.7,1429.2,1414.7,1426.1,1429.2,1426.1,7,4972900.0,20000,1000,1473,NSE,UDIFF F&O BHAVCOPY,FUTURE,NESTLEIND
2026-06-19,FO,NSE,STF,NTPC,NTPC,2026-08-25,,,364.05,371.05,364.0,369.15,369.2,369.15,88,48751725.0,715500,-12000,1592,NSE,UDIFF F&O BHAVCOPY,FUTURE,NTPC
2026-06-19,FO,NSE,STF,NTPC,NTPC,2026-06-30,,,364.7,368.3,361.1,365.95,366.05,365.95,12697,6972310050.0,130359000,-7371000,1593,NSE,UDIFF F&O BHAVCOPY,FUTURE,NTPC
2026-06-19,FO,NSE,STF,NTPC,NTPC,2026-07-28,,,365.0,370.2,363.7,367.75,367.95,367.75,1444,797578725.0,19204500,633000,1766,NSE,UDIFF F&O BHAVCOPY,FUTURE,NTPC
2026-06-19,FO,NSE,STF,PRESTIGE,PRESTIGE,2026-06-30,,,1510.1,1510.1,1470.2,1499.4,1502.3,1499.4,2008,1349139870.0,5562450,42300,1818,NSE,UDIFF F&O BHAVCOPY,FUTURE,PRESTIGE
2026-06-19,FO,NSE,STF,PRESTIGE,PRESTIGE,2026-08-25,,,1512.0,1512.5,1493.8,1512.5,1512.5,1512.5,14,9482805.0,12600,900,1910,NSE,UDIFF F&O BHAVCOPY,FUTURE,PRESTIGE
2026-06-19,FO,NSE,STF,PRESTIGE,PRESTIGE,2026-07-28,,,1500.0,1510.4,1482.9,1507.8,1507.9,1507.8,164,110481390.0,414000,22050,1937,NSE,UDIFF F&O BHAVCOPY,FUTURE,PRESTIGE
