trade_date,security_id,symbol,fyers_symbol,open,high,low,close,volume,source,downloaded_at
2025-08-04,SMD-0077,GAIL,NSE:GAIL-EQ,173.7,175.37,172.5,174.54,9781181,FYERS_HISTORY,2026-08-04T21:48:03+05:30
2025-08-05,SMD-0077,GAIL,NSE:GAIL-EQ,174.54,174.9,170.7,171.34,14688223,FYERS_HISTORY,2026-08-04T21:48:03+05:30
2025-08-06,SMD-0077,GAIL,NSE:GAIL-EQ,171.89,172.0,169.32,169.91,16492438,FYERS_HISTORY,2026-08-04T21:48:03+05:30
2025-08-07,SMD-0077,GAIL,NSE:GAIL-EQ,169.66,169.85,167.25,169.49,13072513,FYERS_HISTORY,2026-08-04T21:48:03+05:30
2025-08-08,SMD-0077,GAIL,NSE:GAIL-EQ,169.43,172.0,168.3,171.15,15908370,FYERS_HISTORY,2026-08-04T21:48:03+05:30
2025-08-11,SMD-0077,GAIL,NSE:GAIL-EQ,171.15,173.23,170.1,173.02,5576496,FYERS_HISTORY,2026-08-04T21:48:03+05:30
2025-08-12,SMD-0077,GAIL,NSE:GAIL-EQ,173.0,175.24,172.48,174.3,7141744,FYERS_HISTORY,2026-08-04T21:48:03+05:30
2025-08-13,SMD-0077,GAIL,NSE:GAIL-EQ,174.2,174.76,172.3,173.36,6019021,FYERS_HISTORY,2026-08-04T21:48:03+05:30
2025-08-14,SMD-0077,GAIL,NSE:GAIL-EQ,173.06,174.84,172.87,173.93,8864011,FYERS_HISTORY,2026-08-04T21:48:03+05:30
2025-08-18,SMD-0077,GAIL,NSE:GAIL-EQ,174.0,174.51,172.36,173.66,6363956,FYERS_HISTORY,2026-08-04T21:48:03+05:30
2025-08-19,SMD-0077,GAIL,NSE:GAIL-EQ,173.4,176.3,173.4,174.89,6732317,FYERS_HISTORY,2026-08-04T21:48:03+05:30
2025-08-20,SMD-0077,GAIL,NSE:GAIL-EQ,175.16,179.39,174.89,178.12,10610680,FYERS_HISTORY,2026-08-04T21:48:03+05:30
2025-08-21,SMD-0077,GAIL,NSE:GAIL-EQ,178.75,178.88,177.12,177.77,7252426,FYERS_HISTORY,2026-08-04T21:48:03+05:30
2025-08-22,SMD-0077,GAIL,NSE:GAIL-EQ,177.61,177.94,176.05,176.81,6424964,FYERS_HISTORY,2026-08-04T21:48:03+05:30
2025-08-25,SMD-0077,GAIL,NSE:GAIL-EQ,176.82,176.86,175.06,175.9,8324913,FYERS_HISTORY,2026-08-04T21:48:03+05:30
2025-08-26,SMD-0077,GAIL,NSE:GAIL-EQ,174.33,175.87,171.0,171.64,9987523,FYERS_HISTORY,2026-08-04T21:48:03+05:30
2025-08-28,SMD-0077,GAIL,NSE:GAIL-EQ,171.64,172.4,169.56,171.22,8495627,FYERS_HISTORY,2026-08-04T21:48:03+05:30
2025-08-29,SMD-0077,GAIL,NSE:GAIL-EQ,170.18,174.0,170.06,173.07,8823629,FYERS_HISTORY,2026-08-04T21:48:03+05:30
2025-09-01,SMD-0077,GAIL,NSE:GAIL-EQ,173.12,176.16,172.86,175.94,6770507,FYERS_HISTORY,2026-08-04T21:48:03+05:30
2025-09-02,SMD-0077,GAIL,NSE:GAIL-EQ,176.05,180.45,175.72,179.29,8668666,FYERS_HISTORY,2026-08-04T21:48:03+05:30
2025-09-03,SMD-0077,GAIL,NSE:GAIL-EQ,180.39,181.35,176.94,178.02,6209706,FYERS_HISTORY,2026-08-04T21:48:03+05:30
2025-09-04,SMD-0077,GAIL,NSE:GAIL-EQ,178.59,178.75,174.0,174.66,9769773,FYERS_HISTORY,2026-08-04T21:48:03+05:30
2025-09-05,SMD-0077,GAIL,NSE:GAIL-EQ,174.67,175.22,172.61,173.97,7598903,FYERS_HISTORY,2026-08-04T21:48:03+05:30
