trade_date,segment,source,instrument,underlying,symbol,expiry,strike,option_type,open,high,low,close,last_price,settle_price,volume,turnover,open_interest,change_in_oi,source_row_number,source_provider,source_format,contract_type,aqsd_underlying
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,415.0,CE,6.95,7.45,6.5,6.95,7.0,6.95,42,54938975.0,108500,18600,1,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,325.0,PE,0.75,0.75,0.7,0.7,0.7,0.8,2,2019495.0,43400,3100,2,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,430.0,PE,37.9,37.9,37.85,37.85,37.85,42.3,2,2900825.0,27900,0,3,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-09-29,390.0,PE,14.8,17.05,14.8,17.05,17.05,23.45,7,8807255.0,49600,9300,4,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,415.0,PE,24.55,25.0,24.55,25.0,25.0,391.35,3,4089210.0,158100,3100,5,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,405.0,PE,11.75,15.5,11.75,13.9,13.6,391.35,12,15553010.0,217000,-15500,6,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,325.0,PE,0.0,0.0,0.0,0.05,0.05,391.35,0,0.0,21700,0,7,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,445.0,CE,2.65,2.65,1.85,2.2,2.2,2.2,14,19403210.0,34100,12400,8,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,425.0,CE,4.35,4.65,4.35,4.65,4.65,4.65,4,5326575.0,62000,3100,9,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,375.0,CE,28.05,28.05,25.85,25.85,25.85,25.85,3,3738910.0,6200,6200,10,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,445.0,CE,0.0,0.0,0.0,0.05,0.05,391.35,0,0.0,40300,0,11,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,375.0,PE,7.05,7.5,6.55,6.95,6.9,6.95,18,21323195.0,93000,6200,12,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,435.0,PE,0.0,0.0,0.0,31.15,31.15,391.35,0,0.0,27900,0,13,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,330.0,PE,0.75,1.55,0.75,1.25,1.25,1.1,3,3080005.0,21700,6200,14,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,360.0,PE,3.65,4.05,3.0,3.9,3.8,3.9,43,48473150.0,623100,21700,15,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,420.0,PE,30.5,33.25,30.0,33.25,33.25,34.6,5,6998715.0,83700,9300,16,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,380.0,PE,3.6,9.9,3.6,9.35,8.75,9.35,82,98848925.0,415400,74400,17,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,350.0,CE,40.7,40.7,40.6,40.65,40.6,391.35,2,2422030.0,71300,6200,18,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,400.0,CE,1.9,1.9,0.05,0.05,0.05,391.35,1141,1415226105.0,691300,-3100,19,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,365.0,CE,0.0,0.0,0.0,42.4,0.0,34.6,0,0.0,0,0,20,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,395.0,CE,16.4,16.4,13.35,14.15,14.4,14.15,96,121875105.0,145700,120900,21,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,425.0,PE,0.0,0.0,0.0,43.15,0.0,38.4,0,0.0,0,0,22,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,365.0,PE,0.0,0.0,0.0,0.1,0.1,391.35,0,0.0,65100,0,23,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,400.0,CE,15.05,15.05,11.0,11.95,12.4,11.95,472,603293945.0,1274100,182900,24,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,410.0,CE,11.0,11.05,7.75,8.45,8.7,8.45,395,512619255.0,982700,148800,25,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,420.0,CE,6.85,6.85,5.15,5.7,5.85,5.7,156,205899055.0,344100,-21700,26,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-09-29,440.0,CE,0.0,0.0,0.0,17.05,0.0,11.35,0,0.0,0,0,27,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,335.0,PE,0.0,0.0,0.0,0.05,0.05,391.35,0,0.0,40300,0,28,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,410.0,PE,16.75,19.75,16.0,19.75,19.75,391.35,17,22558235.0,393700,-34100,29,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-07-28,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-08-25,,,399.0,400.2,390.5,392.6,394.45,392.6,4003,4885784760.0,33306400,2709400,30,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-07-28,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,315.0,CE,0.0,0.0,0.0,74.95,74.95,391.35,0,0.0,6200,0,31,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
