trade_date,segment,source,instrument,underlying,symbol,expiry,strike,option_type,open,high,low,close,last_price,settle_price,volume,turnover,open_interest,change_in_oi,source_row_number,source_provider,source_format,contract_type,aqsd_underlying
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,360.0,CE,36.0,40.65,36.0,37.5,37.5,37.5,15,18475690.0,161200,-9300,1,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,325.0,CE,0.0,0.0,0.0,49.35,0.0,69.3,0,0.0,0,0,2,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,320.0,CE,0.0,0.0,0.0,71.8,71.8,74.05,0,0.0,6200,0,3,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,415.0,CE,0.05,0.05,0.05,0.05,0.05,391.95,4,5146620.0,275900,0,4,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,310.0,PE,0.0,0.0,0.0,7.35,0.0,1.6,0,0.0,0,0,5,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,440.0,PE,0.0,0.0,0.0,53.0,53.0,50.1,0,0.0,0,0,6,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,430.0,PE,0.0,0.0,0.0,90.75,0.0,41.9,0,0.0,0,0,7,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,375.0,PE,8.55,9.05,6.0,6.5,6.45,6.5,176,208342010.0,406100,40300,8,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,395.0,CE,12.1,16.25,12.1,13.75,14.0,13.75,339,430311465.0,257300,102300,9,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,315.0,CE,0.0,0.0,0.0,74.95,74.95,78.85,0,0.0,6200,0,10,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,425.0,CE,0.0,0.0,0.0,3.0,0.0,391.95,0,0.0,0,0,11,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,405.0,CE,0.05,0.1,0.05,0.05,0.05,391.95,97,121800860.0,1088100,-40300,12,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,320.0,CE,0.0,0.0,0.0,66.75,66.75,391.95,0,0.0,12400,0,13,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-08-25,,,393.0,398.95,391.15,396.55,397.0,396.55,49,60238270.0,533200,37200,14,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-06-30,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-06-30,,,389.9,395.35,386.3,391.2,390.5,391.95,1813,2200468505.0,1909600,-2256800,15,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,355.0,PE,0.05,0.05,0.05,0.05,0.05,391.95,1,1100655.0,279000,0,16,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,370.0,PE,8.95,8.95,8.95,8.95,8.95,13.6,2,2349490.0,24800,-6200,17,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,410.0,PE,16.3,16.3,16.3,16.3,16.3,391.95,1,1321530.0,18600,0,18,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,370.0,PE,0.05,0.1,0.05,0.05,0.05,391.95,94,107835825.0,796700,6200,19,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,310.0,CE,0.0,0.0,0.0,64.95,0.0,86.65,0,0.0,0,0,20,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,320.0,PE,0.0,0.0,0.0,9.8,0.0,2.5,0,0.0,0,0,21,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,380.0,CE,8.55,15.3,8.5,11.4,11.0,391.95,169,205306180.0,471200,-192200,22,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,340.0,CE,54.0,54.65,49.95,52.5,52.5,391.95,34,41217290.0,266600,-27900,23,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,310.0,CE,82.5,82.5,81.45,81.45,81.45,391.95,4,4862195.0,18600,-6200,24,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,305.0,CE,0.0,0.0,0.0,84.05,84.05,391.95,0,0.0,0,0,25,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,390.0,CE,16.95,19.0,14.5,16.2,16.5,16.2,693,874305865.0,1019900,124000,26,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,310.0,CE,86.1,86.1,86.1,86.1,86.1,83.7,1,1227910.0,24800,3100,27,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,330.0,CE,65.25,65.25,64.1,64.1,64.1,64.6,4,4896760.0,18600,9300,28,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,355.0,CE,0.0,0.0,0.0,30.25,0.0,42.8,0,0.0,0,0,29,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,370.0,CE,30.5,31.15,28.45,29.8,29.8,31.65,16,19798460.0,145700,9300,30,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,385.0,CE,18.0,21.55,17.25,19.0,19.45,19.0,250,313416355.0,167400,49600,31,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,300.0,PE,0.0,0.0,0.0,5.35,0.0,0.95,0,0.0,0,0,32,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,390.0,PE,0.0,0.0,0.0,20.0,20.0,22.15,0,0.0,12400,0,33,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,330.0,CE,0.0,0.0,0.0,50.7,0.0,69.0,0,0.0,0,0,34,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,360.0,PE,0.05,0.05,0.05,0.05,0.05,391.95,24,26787720.0,527000,-31000,35,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,300.0,PE,0.0,0.0,0.0,0.3,0.3,0.15,0,0.0,83700,0,36,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,440.0,PE,0.0,0.0,0.0,45.6,45.6,391.95,0,0.0,9300,0,37,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,430.0,PE,0.0,0.0,0.0,90.2,0.0,391.95,0,0.0,0,0,38,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,305.0,PE,0.0,0.0,0.0,0.3,0.25,391.95,0,0.0,6200,0,39,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,395.0,CE,0.7,1.9,0.05,0.2,0.2,391.95,1011,1239892740.0,359600,-455700,40,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,385.0,CE,2.7,10.3,2.7,4.9,4.9,391.95,112,136001960.0,319300,-158100,41,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,375.0,CE,14.8,18.7,14.1,18.1,18.1,391.95,76,92054190.0,288300,-68200,42,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,420.0,PE,0.0,0.0,0.0,62.95,0.0,39.55,0,0.0,0,0,43,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,360.0,PE,0.0,0.0,0.0,6.3,6.3,10.3,0,0.0,12400,0,44,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,330.0,PE,0.0,0.0,0.0,12.75,0.0,3.75,0,0.0,0,0,45,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,415.0,PE,0.0,0.0,0.0,56.45,0.0,30.7,0,0.0,0,0,46,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,405.0,PE,0.0,0.0,0.0,48.8,0.0,24.15,0,0.0,0,0,47,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,325.0,PE,0.0,0.0,0.0,1.75,1.75,0.8,0,0.0,15500,0,48,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,400.0,PE,18.3,19.5,15.8,17.3,17.05,17.3,213,275769800.0,418500,99200,49,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,345.0,CE,46.75,46.75,46.3,46.3,46.3,391.95,3,3640485.0,232500,-6200,50,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,290.0,CE,0.0,0.0,0.0,59.7,0.0,103.4,0,0.0,0,0,51,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,420.0,CE,5.4,6.9,5.2,5.55,5.65,5.55,252,332676810.0,973400,-68200,52,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,355.0,PE,3.45,3.65,2.8,2.9,2.9,4.2,26,28849995.0,176700,37200,53,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,380.0,CE,0.0,0.0,0.0,24.35,0.0,33.35,0,0.0,0,0,54,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,385.0,PE,12.8,12.8,8.95,9.9,9.95,9.9,418,512094425.0,638600,375100,55,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-30,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,380.0,PE,0.3,0.3,0.05,0.05,0.05,391.95,331,390013170.0,1339200,-306900,56,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
