trade_date,segment,source,instrument,underlying,symbol,expiry,strike,option_type,open,high,low,close,last_price,settle_price,volume,turnover,open_interest,change_in_oi,source_row_number,source_provider,source_format,contract_type,aqsd_underlying
2026-07-02,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-08-25,,,396.15,401.0,393.9,397.4,397.0,397.4,47,57852200.0,561100,9300,42,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-07-02,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-09-29,,,401.15,401.15,401.15,401.15,401.15,399.25,1,1243565.0,12400,3100,52,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-07-02,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-07-28,,,394.7,399.65,391.7,395.25,395.5,395.25,1713,2096731190.0,37875800,117800,84,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-07-02,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-08-25,,,1544.9,1586.4,1515.0,1570.3,1571.7,1570.3,99,103699170.0,114750,-1350,122,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-07-02,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-07-28,,,1538.5,1577.0,1501.0,1563.6,1565.0,1563.6,5750,6008728297.5,19589850,119475,166,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-07-02,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-09-29,,,0.0,0.0,0.0,1547.9,1547.9,1581.9,0,0.0,3375,0,197,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-07-02,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-08-25,,,2145.8,2175.0,2145.8,2161.7,2164.3,2161.7,28,16634585.0,57750,1650,266,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-07-02,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-07-28,,,2167.6,2198.9,2167.6,2172.8,2178.6,2172.8,658,394022805.0,1798500,-38225,275,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-07-02,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-09-29,,,0.0,0.0,0.0,2135.0,2135.0,2206.1,1,593670.0,550,275,276,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-07-02,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-07-28,,,724.0,731.0,719.0,723.7,722.4,723.7,1590,1152143800.0,26159000,-149000,428,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-07-02,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-09-29,,,736.9,736.9,733.0,733.0,733.0,733.0,3,2202900.0,6000,3000,436,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-07-02,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-08-25,,,730.0,734.85,724.8,727.85,728.25,727.85,36,26224600.0,195000,5000,437,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-07-02,FO,NSE,STF,INDIANB,INDIANB,2026-09-29,,,819.0,823.0,805.95,822.0,822.0,822.0,10,8172950.0,7000,5000,489,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
2026-07-02,FO,NSE,STF,INDIANB,INDIANB,2026-07-28,,,829.0,831.8,804.0,820.15,820.35,820.15,5167,4221732550.0,15951000,506000,581,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
2026-07-02,FO,NSE,STF,INDIANB,INDIANB,2026-08-25,,,825.05,825.05,806.0,822.5,823.1,822.5,142,116145150.0,309000,59000,599,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
2026-07-02,FO,NSE,STF,INOXWIND,INOXWIND,2026-09-29,,,90.15,91.56,90.15,91.56,91.56,91.56,3,1739904.0,19200,19200,617,NSE,UDIFF F&O BHAVCOPY,FUTURE,INOXWIND
2026-07-02,FO,NSE,STF,INOXWIND,INOXWIND,2026-07-28,,,90.54,91.07,89.2,90.6,90.53,90.6,1164,671710528.0,94764800,96000,618,NSE,UDIFF F&O BHAVCOPY,FUTURE,INOXWIND
2026-07-02,FO,NSE,STF,INOXWIND,INOXWIND,2026-08-25,,,91.0,91.3,89.7,90.97,91.1,90.97,64,37083968.0,6150400,44800,646,NSE,UDIFF F&O BHAVCOPY,FUTURE,INOXWIND
2026-07-02,FO,NSE,STF,JINDALSTEL,JINDALSTEL,2026-09-29,,,1050.0,1060.0,1050.0,1059.8,1059.8,1060.5,4,2640812.5,9375,1250,748,NSE,UDIFF F&O BHAVCOPY,FUTURE,JINDALSTEL
2026-07-02,FO,NSE,STF,JINDALSTEL,JINDALSTEL,2026-08-25,,,1045.0,1059.0,1045.0,1054.4,1053.3,1054.4,40,26332812.5,182500,3750,786,NSE,UDIFF F&O BHAVCOPY,FUTURE,JINDALSTEL
2026-07-02,FO,NSE,STF,JINDALSTEL,JINDALSTEL,2026-07-28,,,1042.2,1056.4,1036.0,1049.6,1050.5,1049.6,1933,1266444937.5,14257500,56875,804,NSE,UDIFF F&O BHAVCOPY,FUTURE,JINDALSTEL
2026-07-02,FO,NSE,STF,MPHASIS,MPHASIS,2026-08-25,,,2200.0,2266.5,2200.0,2265.3,2266.5,2265.3,180,111330697.5,35475,8800,846,NSE,UDIFF F&O BHAVCOPY,FUTURE,MPHASIS
2026-07-02,FO,NSE,STF,MPHASIS,MPHASIS,2026-07-28,,,2189.5,2263.9,2165.7,2259.1,2258.1,2259.1,4198,2584416725.0,4951375,123475,862,NSE,UDIFF F&O BHAVCOPY,FUTURE,MPHASIS
2026-07-02,FO,NSE,STF,MPHASIS,MPHASIS,2026-09-29,,,2244.2,2272.0,2244.2,2272.0,2272.0,2281.4,3,1865215.0,825,825,945,NSE,UDIFF F&O BHAVCOPY,FUTURE,MPHASIS
2026-07-02,FO,NSE,STF,NESTLEIND,NESTLEIND,2026-08-25,,,1455.2,1460.0,1451.0,1452.7,1453.0,1452.7,58,42224550.0,92000,5000,1010,NSE,UDIFF F&O BHAVCOPY,FUTURE,NESTLEIND
2026-07-02,FO,NSE,STF,NESTLEIND,NESTLEIND,2026-07-28,,,1459.9,1459.9,1441.5,1445.2,1444.5,1445.2,2435,1763545950.0,11495000,-31500,1088,NSE,UDIFF F&O BHAVCOPY,FUTURE,NESTLEIND
