trade_date,segment,source,instrument,underlying,symbol,expiry,strike,option_type,open,high,low,close,last_price,settle_price,volume,turnover,open_interest,change_in_oi,source_row_number,source_provider,source_format,contract_type,aqsd_underlying
2026-05-27,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,375.0,PE,0.0,0.0,0.0,18.0,18.0,22.3,0,0.0,58900,0,1,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-27,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,300.0,PE,0.3,0.35,0.25,0.25,0.25,0.25,38,35378130.0,409200,15500,2,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-27,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,330.0,PE,0.0,0.0,0.0,20.85,0.0,8.6,0,0.0,0,0,3,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-27,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,395.0,PE,0.0,0.0,0.0,59.45,0.0,35.6,0,0.0,0,0,4,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-27,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,370.0,PE,13.15,15.1,12.9,13.7,13.8,13.7,103,122510450.0,421600,80600,5,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-27,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,355.0,PE,6.85,7.95,6.6,7.1,6.95,7.1,58,65118910.0,83700,-9300,6,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-27,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,335.0,PE,2.5,2.65,2.4,2.45,2.4,2.45,27,28250145.0,130200,34100,7,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-27,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,325.0,PE,1.7,1.7,1.2,1.35,1.35,3.6,30,30351325.0,58900,43400,8,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-27,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,320.0,PE,1.0,1.05,0.85,0.95,0.95,0.95,48,47757205.0,554900,40300,9,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-27,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,390.0,CE,0.0,0.0,0.0,20.65,0.0,21.5,0,0.0,0,0,10,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-27,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,420.0,PE,54.1,54.1,54.1,54.1,54.1,55.85,1,1469710.0,12400,3100,11,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-27,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,375.0,PE,0.0,0.0,0.0,28.85,0.0,27.45,0,0.0,0,0,12,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-27,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,400.0,PE,0.0,0.0,0.0,65.65,0.0,43.4,0,0.0,0,0,13,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-27,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,390.0,PE,0.0,0.0,0.0,41.85,0.0,40.15,0,0.0,0,0,14,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-27,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,340.0,PE,0.0,0.0,0.0,16.25,0.0,15.3,0,0.0,0,0,15,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-27,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-08-25,,,370.0,373.0,368.45,369.45,369.45,371.05,10,11486585.0,27900,27900,16,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-05-27,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,370.0,CE,0.0,0.0,0.0,17.2,0.0,23.8,0,0.0,0,0,17,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-27,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,400.0,CE,0.0,0.0,0.0,17.45,0.0,18.15,0,0.0,0,0,18,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-27,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,345.0,PE,0.0,0.0,0.0,14.35,0.0,13.4,0,0.0,0,0,19,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-27,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,355.0,PE,0.0,0.0,0.0,18.55,0.0,17.45,0,0.0,0,0,20,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-27,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,380.0,PE,0.0,0.0,0.0,50.5,0.0,30.35,0,0.0,0,0,21,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
