trade_date,segment,source,instrument,underlying,symbol,expiry,strike,option_type,open,high,low,close,last_price,settle_price,volume,turnover,open_interest,change_in_oi,source_row_number,source_provider,source_format,contract_type,aqsd_underlying
2026-06-04,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,345.0,PE,0.0,0.0,0.0,14.35,0.0,15.95,0,0.0,0,0,1,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-04,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,355.0,PE,0.0,0.0,0.0,18.55,0.0,20.65,0,0.0,0,0,2,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-04,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,380.0,PE,0.0,0.0,0.0,50.5,0.0,35.55,0,0.0,0,0,3,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-04,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,370.0,PE,23.85,23.85,20.3,20.55,20.55,23.95,14,17022410.0,257300,-18600,4,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-04,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,355.0,PE,10.75,11.85,10.0,11.5,11.55,11.5,72,81654465.0,384400,86800,5,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-04,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,375.0,CE,4.5,5.5,4.5,5.05,5.2,5.05,42,49489330.0,337900,-21700,6,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-04,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,340.0,PE,7.05,7.4,4.7,5.45,5.3,5.45,277,296658065.0,982700,158100,7,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-04,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,320.0,PE,0.0,0.0,0.0,16.6,0.0,7.3,0,0.0,0,0,8,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-04,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,340.0,PE,0.0,0.0,0.0,25.7,0.0,13.85,0,0.0,0,0,9,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-04,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,365.0,PE,0.0,0.0,0.0,23.4,0.0,26.1,0,0.0,0,0,10,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
