trade_date,segment,source,instrument,underlying,symbol,expiry,strike,option_type,open,high,low,close,last_price,settle_price,volume,turnover,open_interest,change_in_oi,source_row_number,source_provider,source_format,contract_type,aqsd_underlying
2026-07-07,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-07-28,,,412.0,412.75,406.45,407.2,407.1,407.2,1662,2105288430.0,36111900,-434000,83,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-07-07,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-08-25,,,411.9,413.7,408.7,409.1,408.95,409.1,33,42067930.0,691300,3100,87,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-07-07,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-09-29,,,412.2,414.1,411.6,411.6,411.6,411.6,3,3837490.0,102300,3100,138,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-07-07,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-07-28,,,1628.0,1667.6,1620.0,1654.1,1655.1,1654.1,5604,6222650445.0,19438650,-425925,161,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-07-07,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-09-29,,,1671.2,1680.3,1648.9,1671.2,1672.0,1671.2,24,27085792.5,11475,2025,179,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-07-07,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-08-25,,,1663.4,1672.5,1630.4,1659.1,1660.4,1659.1,111,123922035.0,144450,11475,268,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-07-07,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-08-25,,,2127.4,2127.4,2093.7,2118.0,2118.0,2118.0,83,48100937.5,86075,9350,332,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-07-07,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-07-28,,,2149.0,2155.0,2118.6,2143.3,2143.6,2143.3,468,274622562.5,1828200,16225,345,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-07-07,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-09-29,,,2122.7,2122.7,2100.0,2100.0,2100.0,2166.3,4,2316517.5,4400,825,351,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-07-07,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-07-28,,,743.95,754.0,740.0,747.1,748.0,747.1,2800,2090227750.0,24769000,-486000,457,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-07-07,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-08-25,,,750.0,758.0,744.0,750.55,751.45,750.55,94,70501600.0,214000,8000,496,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-07-07,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-09-29,,,749.0,756.5,749.0,756.5,756.5,757.15,4,3014600.0,33000,2000,504,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-07-07,FO,NSE,STF,INDIANB,INDIANB,2026-08-25,,,793.85,797.0,783.3,792.5,793.85,792.5,143,113049650.0,549000,43000,549,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
2026-07-07,FO,NSE,STF,INDIANB,INDIANB,2026-09-29,,,791.0,796.0,786.45,794.0,794.0,794.0,30,23765750.0,40000,7000,650,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
