trade_date,segment,source,instrument,underlying,symbol,expiry,strike,option_type,open,high,low,close,last_price,settle_price,volume,turnover,open_interest,change_in_oi,source_row_number,source_provider,source_format,contract_type,aqsd_underlying
2026-05-29,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,395.0,CE,0.0,0.0,0.0,13.7,0.0,13.25,0,0.0,0,0,1,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-29,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,335.0,CE,0.0,0.0,0.0,42.3,0.0,42.15,0,0.0,0,0,2,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-29,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,420.0,CE,0.8,1.05,0.6,0.8,0.85,0.8,61,79581030.0,477400,55800,3,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-29,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,390.0,CE,5.2,5.75,3.7,4.4,4.55,4.4,131,160243030.0,328600,117800,4,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-29,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,350.0,CE,24.3,25.3,21.35,22.7,22.85,22.7,35,40462285.0,480500,-18600,5,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-29,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,310.0,CE,0.0,0.0,0.0,55.15,55.15,56.7,0,0.0,27900,0,6,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-29,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,385.0,PE,0.0,0.0,0.0,51.5,0.0,29.1,0,0.0,0,0,7,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-29,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,375.0,CE,10.0,10.95,7.9,8.85,8.95,8.85,188,223958105.0,189100,37200,8,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-29,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,370.0,CE,11.95,13.35,9.7,10.9,11.05,10.9,1231,1456796640.0,1472500,322400,9,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-05-29,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,330.0,CE,0.0,0.0,0.0,38.5,38.4,39.75,0,0.0,46500,0,10,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
