trade_date,segment,source,instrument,underlying,symbol,expiry,strike,option_type,open,high,low,close,last_price,settle_price,volume,turnover,open_interest,change_in_oi,source_row_number,source_provider,source_format,contract_type,aqsd_underlying
2026-05-20,FO,NSE,STO,ADANIENSOL,ADANIENSOL,2026-07-28,1200.0,CE,0.0,0.0,0.0,304.6,0.0,217.45,0,0.0,0,0,1,NSE,UDIFF F&O BHAVCOPY,OPTION,ADANIENSOL
2026-05-20,FO,NSE,STO,ADANIENSOL,ADANIENSOL,2026-07-28,1240.0,CE,0.0,0.0,0.0,277.35,0.0,192.4,0,0.0,0,0,2,NSE,UDIFF F&O BHAVCOPY,OPTION,ADANIENSOL
2026-05-20,FO,NSE,STO,ADANIENSOL,ADANIENSOL,2026-05-26,1100.0,PE,1.0,1.0,0.3,0.5,0.35,0.5,50,37147747.5,76275,0,3,NSE,UDIFF F&O BHAVCOPY,OPTION,ADANIENSOL
2026-05-20,FO,NSE,STO,ADANIENSOL,ADANIENSOL,2026-05-26,1220.0,PE,5.0,6.45,2.7,3.0,3.9,3.0,88,72727605.0,47250,-7425,4,NSE,UDIFF F&O BHAVCOPY,OPTION,ADANIENSOL
2026-05-20,FO,NSE,STO,ADANIENSOL,ADANIENSOL,2026-05-26,1260.0,PE,12.0,13.85,5.95,6.45,7.0,6.45,263,225321412.5,129600,-10125,5,NSE,UDIFF F&O BHAVCOPY,OPTION,ADANIENSOL
2026-05-20,FO,NSE,STO,ADANIENSOL,ADANIENSOL,2026-05-26,1480.0,PE,0.0,0.0,0.0,163.25,151.7,136.75,0,0.0,28350,0,6,NSE,UDIFF F&O BHAVCOPY,OPTION,ADANIENSOL
2026-05-20,FO,NSE,STO,ADANIENSOL,ADANIENSOL,2026-06-30,1100.0,PE,13.0,13.0,13.0,13.0,13.0,14.4,1,751275.0,6750,675,7,NSE,UDIFF F&O BHAVCOPY,OPTION,ADANIENSOL
2026-05-20,FO,NSE,STO,ADANIENSOL,ADANIENSOL,2026-06-30,1560.0,PE,0.0,0.0,0.0,351.95,0.0,237.05,0,0.0,0,0,8,NSE,UDIFF F&O BHAVCOPY,OPTION,ADANIENSOL
2026-05-20,FO,NSE,STO,ADANIENSOL,ADANIENSOL,2026-07-28,1320.0,PE,0.0,0.0,0.0,93.4,0.0,106.45,0,0.0,0,0,9,NSE,UDIFF F&O BHAVCOPY,OPTION,ADANIENSOL
2026-05-20,FO,NSE,STO,ADANIENSOL,ADANIENSOL,2026-07-28,1560.0,PE,0.0,0.0,0.0,220.45,0.0,256.5,0,0.0,0,0,10,NSE,UDIFF F&O BHAVCOPY,OPTION,ADANIENSOL
2026-05-20,FO,NSE,STO,ADANIENSOL,ADANIENSOL,2026-07-28,1160.0,CE,0.0,0.0,0.0,333.4,0.0,244.6,0,0.0,0,0,11,NSE,UDIFF F&O BHAVCOPY,OPTION,ADANIENSOL
2026-05-20,FO,NSE,STO,ADANIENSOL,ADANIENSOL,2026-06-30,1580.0,CE,0.0,0.0,0.0,83.1,0.0,30.65,0,0.0,0,0,12,NSE,UDIFF F&O BHAVCOPY,OPTION,ADANIENSOL
2026-05-20,FO,NSE,STO,ADANIENSOL,ADANIENSOL,2026-06-30,1520.0,CE,0.0,0.0,0.0,15.95,0.0,43.0,0,0.0,0,0,13,NSE,UDIFF F&O BHAVCOPY,OPTION,ADANIENSOL
2026-05-20,FO,NSE,STO,ADANIENSOL,ADANIENSOL,2026-06-30,1500.0,CE,37.2,51.55,35.0,44.85,49.1,44.85,41,42655882.5,67500,6075,14,NSE,UDIFF F&O BHAVCOPY,OPTION,ADANIENSOL
2026-05-20,FO,NSE,STO,ADANIENSOL,ADANIENSOL,2026-06-30,1200.0,CE,0.0,0.0,0.0,191.0,191.0,190.4,0,0.0,67500,0,15,NSE,UDIFF F&O BHAVCOPY,OPTION,ADANIENSOL
2026-05-20,FO,NSE,STO,ADANIENSOL,ADANIENSOL,2026-06-30,1200.0,PE,34.6,36.9,28.35,28.9,28.35,28.9,26,21649815.0,76275,6750,16,NSE,UDIFF F&O BHAVCOPY,OPTION,ADANIENSOL
