trade_date,security_id,symbol,fyers_symbol,open,high,low,close,volume,source,source_file,source_module,validation_module,processing_module,processing_version,canonical_builder_module,canonical_builder_version,canonical_candidate_generated_at
2025-11-12,SMD-0026,BAJAJFINSV,NSE:BAJAJFINSV-EQ,2009.5,2039.0,1995.0,2035.5,2396251,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BAJAJFINSV\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0027,BAJAJHLDNG,NSE:BAJAJHLDNG-EQ,12499.0,12500.0,11934.0,11998.0,82679,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BAJAJHLDNG\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0028,BAJFINANCE,NSE:BAJFINANCE-EQ,1011.0,1018.4,1008.8,1013.2,11131278,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BAJFINANCE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0030,BANDHANBNK,NSE:BANDHANBNK-EQ,151.09,156.3,151.09,155.85,8535481,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BANDHANBNK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0031,BANKBARODA,NSE:BANKBARODA-EQ,286.9,289.95,283.8,285.0,11257140,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BANKBARODA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0032,BANKINDIA,NSE:BANKINDIA-EQ,146.0,147.8,145.2,146.66,7678828,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BANKINDIA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0033,BANKNIFTY,NSE:NIFTYBANK-INDEX,58505.35,58507.7,58171.85,58274.65,149265514,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BANKNIFTY\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0034,BDL,NSE:BDL-EQ,1541.1,1555.0,1521.2,1532.4,1038141,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BDL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0035,BEL,NSE:BEL-EQ,428.15,429.4,421.8,424.75,15221773,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BEL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0036,BHARATFORG,NSE:BHARATFORG-EQ,1410.0,1410.0,1378.6,1389.2,1721977,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BHARATFORG\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0037,BHARTIARTL,NSE:BHARTIARTL-EQ,2060.0,2079.8,2054.9,2073.8,8210277,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BHARTIARTL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0038,BHEL,NSE:BHEL-EQ,285.5,290.9,282.75,287.05,15184051,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BHEL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0039,BIOCON,NSE:BIOCON-EQ,387.5,408.8,381.2,405.9,16384325,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BIOCON\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0040,BLUESTARCO,NSE:BLUESTARCO-EQ,1780.0,1802.9,1772.0,1798.0,225467,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BLUESTARCO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0041,BOSCHLTD,NSE:BOSCHLTD-EQ,36610.0,37345.0,35750.0,37255.0,53670,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BOSCHLTD\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0042,BPCL,NSE:BPCL-EQ,375.2,379.1,373.6,375.45,9316462,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BPCL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0043,BRITANNIA,NSE:BRITANNIA-EQ,5950.5,5970.0,5841.0,5880.0,609987,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BRITANNIA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0044,BSE,NSE:BSE-EQ,2770.0,2818.0,2732.1,2775.4,15966772,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BSE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0046,CAMS,NSE:CAMS-EQ,770.5,803.96,770.0,792.8,4128460,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CAMS\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0047,CANBK,NSE:CANBK-EQ,141.7,144.54,141.37,143.57,39711769,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CANBK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0048,CDSL,NSE:CDSL-EQ,1616.0,1659.9,1610.0,1655.3,4718903,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CDSL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0050,CGPOWER,NSE:CGPOWER-EQ,733.85,742.0,728.0,739.85,2116161,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CGPOWER\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0052,CHOLAFIN,NSE:CHOLAFIN-EQ,1743.7,1757.0,1710.7,1718.8,1343153,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CHOLAFIN\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0053,CIPLA,NSE:CIPLA-EQ,1514.9,1528.1,1514.1,1519.3,1179131,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CIPLA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0054,COALINDIA,NSE:COALINDIA-EQ,384.25,387.6,382.7,386.5,4326520,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\COALINDIA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0055,COCHINSHIP,NSE:COCHINSHIP-EQ,1759.9,1805.0,1748.2,1792.0,1284377,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\COCHINSHIP\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0056,COFORGE,NSE:COFORGE-EQ,1808.0,1832.0,1801.0,1827.7,1138331,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\COFORGE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0057,COLPAL,NSE:COLPAL-EQ,2189.0,2196.0,2175.1,2177.4,179841,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\COLPAL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0058,CONCOR,NSE:CONCOR-EQ,530.0,538.5,524.7,530.45,4975992,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CONCOR\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0059,CROMPTON,NSE:CROMPTON-EQ,280.15,282.65,278.3,281.3,4617350,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CROMPTON\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0060,CUMMINSIND,NSE:CUMMINSIND-EQ,4420.0,4423.9,4370.0,4395.4,617858,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CUMMINSIND\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0062,DABUR,NSE:DABUR-EQ,519.95,524.9,516.05,522.3,2517903,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DABUR\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0063,DALBHARAT,NSE:DALBHARAT-EQ,2049.0,2049.0,2020.9,2036.2,105979,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DALBHARAT\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0064,DELHIVERY,NSE:DELHIVERY-EQ,431.0,434.45,422.3,431.4,4033398,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DELHIVERY\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0065,DIVISLAB,NSE:DIVISLAB-EQ,6570.5,6574.5,6481.0,6520.0,476290,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DIVISLAB\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0066,DIXON,NSE:DIXON-EQ,15155.0,15369.0,15054.0,15307.0,260843,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DIXON\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0067,DLF,NSE:DLF-EQ,767.4,771.15,760.0,761.2,2364484,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DLF\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0068,DMART,NSE:DMART-EQ,4112.6,4112.6,4047.3,4058.0,381769,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DMART\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0069,DRREDDY,NSE:DRREDDY-EQ,1220.1,1235.0,1215.0,1229.6,1222295,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DRREDDY\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0070,EICHERMOT,NSE:EICHERMOT-EQ,6906.5,6925.0,6838.5,6879.0,300606,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\EICHERMOT\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0071,ETERNAL,NSE:ETERNAL-EQ,308.0,312.95,307.35,308.8,43774443,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ETERNAL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0073,FEDERALBNK,NSE:FEDERALBNK-EQ,236.0,239.91,233.48,238.94,8593960,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\FEDERALBNK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0074,FINNIFTY,NSE:FINNIFTY-INDEX,27472.55,27476.7,27297.15,27337.35,109817924,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\FINNIFTY\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0075,FORCEMOT,NSE:FORCEMOT-EQ,17580.0,17950.0,17400.0,17471.0,67069,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\FORCEMOT\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0076,FORTIS,NSE:FORTIS-EQ,1004.1,1007.5,949.6,969.4,6846735,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\FORTIS\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0077,GAIL,NSE:GAIL-EQ,182.51,183.44,181.75,182.45,9245014,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GAIL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0078,GLENMARK,NSE:GLENMARK-EQ,1817.0,1861.0,1807.0,1847.8,1811699,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GLENMARK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0079,GMRAIRPORT,NSE:GMRAIRPORT-EQ,95.99,96.27,94.64,95.5,10526450,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GMRAIRPORT\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0080,GODFRYPHLP,NSE:GODFRYPHLP-EQ,3039.0,3040.0,3005.3,3011.4,90753,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GODFRYPHLP\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0081,GODREJCP,NSE:GODREJCP-EQ,1144.0,1144.4,1126.4,1135.9,901827,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GODREJCP\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0082,GODREJPROP,NSE:GODREJPROP-EQ,2169.4,2210.0,2167.8,2193.8,341974,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GODREJPROP\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0084,GRASIM,NSE:GRASIM-EQ,2788.4,2793.7,2755.0,2767.4,531304,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GRASIM\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0085,GVT&D,NSE:GVT&D-EQ,3122.0,3150.0,3101.9,3127.6,368863,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GVT&D\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0086,HAL,NSE:HAL-EQ,4885.0,4921.0,4702.0,4748.5,2723105,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HAL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0087,HAVELLS,NSE:HAVELLS-EQ,1449.2,1461.1,1445.2,1458.0,430648,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HAVELLS\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0088,HCLTECH,NSE:HCLTECH-EQ,1575.0,1600.0,1573.5,1594.0,2331564,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HCLTECH\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0089,HDFCAMC,NSE:HDFCAMC-EQ,2752.5,2761.75,2725.75,2742.75,653398,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HDFCAMC\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0090,HDFCBANK,NSE:HDFCBANK-EQ,998.8,999.0,987.7,989.5,13137263,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HDFCBANK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0091,HDFCLIFE,NSE:HDFCLIFE-EQ,765.0,786.0,764.45,783.1,3996339,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HDFCLIFE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0092,HEROMOTOCO,NSE:HEROMOTOCO-EQ,5440.0,5557.0,5421.5,5534.0,534031,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HEROMOTOCO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0094,HINDALCO,NSE:HINDALCO-EQ,798.0,809.0,791.75,794.4,7589035,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HINDALCO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0096,HINDPETRO,NSE:HINDPETRO-EQ,490.0,494.45,483.25,484.9,3568821,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HINDPETRO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0097,HINDUNILVR,NSE:HINDUNILVR-EQ,2390.91,2395.04,2376.75,2384.91,1680827,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HINDUNILVR\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0098,HINDZINC,NSE:HINDZINC-EQ,489.35,490.4,481.2,481.9,1977730,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HINDZINC\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0100,HYUNDAI,NSE:HYUNDAI-EQ,2363.0,2408.6,2352.2,2395.0,417388,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HYUNDAI\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0101,ICICIBANK,NSE:ICICIBANK-EQ,1370.0,1370.0,1355.4,1358.9,9736761,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ICICIBANK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0102,ICICIGI,NSE:ICICIGI-EQ,2003.9,2039.0,1996.7,2028.6,457790,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ICICIGI\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0103,ICICIPRULI,NSE:ICICIPRULI-EQ,627.75,635.3,626.1,632.95,2488995,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ICICIPRULI\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0104,IDEA,NSE:IDEA-EQ,10.18,10.45,10.08,10.37,1099737578,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\IDEA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0105,IDFCFIRSTB,NSE:IDFCFIRSTB-EQ,80.94,82.11,80.55,81.58,27920019,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\IDFCFIRSTB\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0106,IEX,NSE:IEX-EQ,139.46,139.98,138.75,139.43,2775641,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\IEX\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0109,INDHOTEL,NSE:INDHOTEL-EQ,700.0,708.35,698.65,706.95,4614524,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\INDHOTEL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0110,INDIANB,NSE:INDIANB-EQ,872.9,876.85,861.65,867.5,1129627,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\INDIANB\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0111,INDIGO,NSE:INDIGO-EQ,5790.0,5824.5,5752.0,5795.5,695865,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\INDIGO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0112,INDUSINDBK,NSE:INDUSINDBK-EQ,830.05,873.0,827.0,864.4,11714519,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\INDUSINDBK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0113,INDUSTOWER,NSE:INDUSTOWER-EQ,401.35,410.7,400.1,406.95,8054895,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\INDUSTOWER\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0114,INFY,NSE:INFY-EQ,1540.0,1559.2,1538.1,1551.7,14635417,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\INFY\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0115,INOXWIND,NSE:INOXWIND-EQ,152.0,152.7,149.26,150.53,6346043,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\INOXWIND\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0116,IOC,NSE:IOC-EQ,172.7,174.5,171.51,172.3,16003745,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\IOC\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0119,IREDA,NSE:IREDA-EQ,149.76,153.48,149.55,150.93,6667190,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\IREDA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0120,IRFC,NSE:IRFC-EQ,121.77,123.24,121.25,121.59,6989819,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\IRFC\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0121,ITC,NSE:ITC-EQ,408.0,408.1,405.55,407.0,7987236,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ITC\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2025-11-12,SMD-0122,JINDALSTEL,NSE:JINDALSTEL-EQ,1080.3,1084.5,1072.5,1079.9,702572,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\JINDALSTEL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
