trade_date,segment,source,instrument,underlying,symbol,expiry,strike,option_type,open,high,low,close,last_price,settle_price,volume,turnover,open_interest,change_in_oi,source_row_number,source_provider,source_format,contract_type,aqsd_underlying
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,345.0,CE,0.0,0.0,0.0,35.95,0.0,36.5,0,0.0,0,0,1,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,360.0,CE,16.55,17.15,13.9,15.05,15.05,15.05,92,107104535.0,1286500,-55800,2,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,330.0,CE,0.0,0.0,0.0,41.5,41.5,41.9,0,0.0,127100,0,3,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,290.0,CE,0.0,0.0,0.0,59.55,59.55,81.2,0,0.0,18600,0,4,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,380.0,PE,17.9,17.9,17.9,17.9,17.9,23.75,7,8634430.0,52700,15500,5,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,370.0,PE,11.8,13.0,11.8,12.45,12.45,12.45,28,33210455.0,142600,49600,6,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,350.0,PE,5.5,5.5,5.5,5.5,5.5,10.0,1,1102050.0,220100,3100,7,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,385.0,PE,0.0,0.0,0.0,16.05,15.9,19.3,0,0.0,6200,0,8,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,320.0,PE,0.15,0.2,0.15,0.15,0.15,0.15,8,7940030.0,616900,3100,9,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,350.0,CE,0.0,0.0,0.0,25.0,25.0,39.6,0,0.0,55800,0,10,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,355.0,CE,20.0,20.9,17.95,18.95,18.95,18.95,15,17417350.0,325500,-12400,11,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,390.0,CE,2.95,3.2,2.1,2.35,2.35,2.35,457,556040335.0,1884800,-15500,12,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,300.0,CE,0.0,0.0,0.0,52.4,0.0,73.8,0,0.0,0,0,13,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,365.0,CE,0.0,0.0,0.0,25.2,0.0,24.25,0,0.0,0,0,14,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,340.0,CE,0.0,0.0,0.0,44.35,0.0,46.05,0,0.0,0,0,15,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,330.0,PE,2.05,2.05,2.0,2.0,2.0,4.7,7,7204710.0,139500,18600,16,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,340.0,PE,0.0,0.0,0.0,3.35,3.35,7.0,0,0.0,55800,0,17,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,420.0,PE,0.0,0.0,0.0,82.1,0.0,52.05,0,0.0,0,0,18,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,340.0,PE,0.6,0.7,0.5,0.5,0.5,0.5,61,64406530.0,771900,-12400,19,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,370.0,CE,0.0,0.0,0.0,24.0,24.0,28.6,0,0.0,3100,0,20,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,380.0,CE,13.2,13.2,11.95,12.1,12.15,12.1,17,20671575.0,192200,-3100,21,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,375.0,CE,0.0,0.0,0.0,17.1,17.1,19.25,0,0.0,58900,0,22,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,335.0,CE,0.0,0.0,0.0,42.3,0.0,43.8,0,0.0,0,0,23,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,315.0,CE,0.0,0.0,0.0,39.35,39.35,56.4,0,0.0,12400,0,24,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,305.0,PE,0.0,0.0,0.0,3.85,0.0,1.4,0,0.0,0,0,26,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,405.0,PE,0.0,0.0,0.0,48.8,0.0,40.3,0,0.0,0,0,27,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,395.0,CE,2.1,2.15,1.5,1.65,1.65,1.65,61,75011630.0,530100,-43400,28,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,385.0,CE,4.0,4.5,3.0,3.35,3.35,3.35,247,297476000.0,582800,161200,29,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,375.0,CE,8.3,8.45,5.95,6.55,6.6,6.55,568,672833765.0,970300,151900,30,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,305.0,PE,0.0,0.0,0.0,0.3,0.25,0.05,0,0.0,6200,0,31,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,360.0,PE,0.0,0.0,0.0,20.0,20.0,18.8,0,0.0,6200,0,32,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,420.0,PE,0.0,0.0,0.0,62.95,0.0,55.25,0,0.0,0,0,33,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,325.0,PE,0.0,0.0,0.0,1.8,1.8,3.75,0,0.0,15500,0,34,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,330.0,PE,0.0,0.0,0.0,12.75,0.0,8.45,0,0.0,0,0,35,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,320.0,PE,0.0,0.0,0.0,9.8,0.0,6.1,0,0.0,0,0,36,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,300.0,PE,0.0,0.0,0.0,5.35,0.0,2.9,0,0.0,0,0,37,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,300.0,PE,0.75,0.75,0.6,0.6,0.6,1.05,2,1864185.0,80600,3100,38,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,360.0,PE,3.0,3.8,2.85,3.15,3.05,3.15,357,402133085.0,1959200,-167400,39,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,330.0,CE,0.0,0.0,0.0,50.7,0.0,53.1,0,0.0,0,0,40,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,390.0,CE,8.2,8.35,8.2,8.35,8.35,13.25,9,11112725.0,120900,21700,41,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,385.0,CE,0.0,0.0,0.0,16.95,0.0,15.1,0,0.0,0,0,42,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,370.0,CE,17.25,17.45,16.25,17.45,17.45,17.45,5,5996795.0,124000,9300,43,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,355.0,CE,0.0,0.0,0.0,30.25,0.0,30.0,0,0.0,0,0,44,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,330.0,CE,0.0,0.0,0.0,33.9,0.0,47.7,0,0.0,0,0,45,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,310.0,CE,0.0,0.0,0.0,45.65,0.0,64.65,0,0.0,0,0,46,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,380.0,CE,6.05,6.3,4.25,4.7,4.7,4.7,630,752397900.0,1320600,9300,47,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,340.0,CE,34.0,34.45,31.2,32.45,32.45,32.45,6,6933305.0,415400,3100,48,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,310.0,CE,0.0,0.0,0.0,44.0,44.0,61.3,0,0.0,40300,0,49,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,305.0,CE,0.0,0.0,0.0,70.05,70.05,66.25,0,0.0,9300,0,50,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,390.0,PE,0.0,0.0,0.0,41.85,0.0,34.6,0,0.0,0,0,51,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,385.0,PE,0.0,0.0,0.0,34.95,0.0,26.7,0,0.0,0,0,52,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,355.0,PE,0.0,0.0,0.0,18.55,0.0,11.8,0,0.0,0,0,53,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,380.0,CE,0.0,0.0,0.0,24.35,0.0,24.0,0,0.0,0,0,54,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,420.0,CE,2.9,2.9,2.35,2.5,2.5,5.7,8,10479085.0,105400,24800,55,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-18,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,290.0,CE,0.0,0.0,0.0,59.7,0.0,83.25,0,0.0,0,0,56,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
