trade_date,segment,source,instrument,underlying,symbol,expiry,strike,option_type,open,high,low,close,last_price,settle_price,volume,turnover,open_interest,change_in_oi,source_row_number,source_provider,source_format,contract_type,aqsd_underlying
2026-06-18,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-07-28,,,375.8,377.0,372.55,374.25,374.1,374.25,112,129883180.0,2560600,77500,25,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-06-18,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-06-30,,,376.0,376.0,370.3,372.0,372.35,372.0,1682,1941381045.0,43455800,-1453900,95,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-06-18,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-08-25,,,375.0,375.9,374.85,375.2,375.2,375.25,6,6977480.0,217000,9300,96,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-06-18,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-08-25,,,1513.8,1560.9,1509.3,1549.9,1560.9,1549.9,12,12454020.0,51975,675,141,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-06-18,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-07-28,,,1507.5,1554.9,1497.5,1543.1,1550.0,1543.1,346,357022890.0,391500,69525,178,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-06-18,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-06-30,,,1491.4,1546.9,1488.5,1533.7,1541.0,1533.7,3794,3899194402.5,20135250,395550,235,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-06-18,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-07-28,,,2274.7,2287.6,2264.0,2269.8,2266.2,2269.8,143,89448370.0,114950,9625,298,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-06-18,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-06-30,,,2253.7,2291.8,2253.7,2270.3,2263.5,2270.3,793,495579920.0,2011625,27500,329,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-06-18,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-08-25,,,2275.7,2275.7,2273.1,2273.1,2273.1,2299.4,3,1876490.0,18975,275,330,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-06-18,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-07-28,,,703.2,713.5,703.2,712.5,713.05,712.5,390,276219100.0,4168000,175000,534,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-06-18,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-06-30,,,699.5,709.3,697.25,708.6,708.85,708.6,2023,1425529700.0,21176000,-194000,573,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-06-18,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-08-25,,,714.0,716.4,707.25,716.4,716.4,716.4,25,17802700.0,54000,2000,594,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-06-18,FO,NSE,STF,INDIANB,INDIANB,2026-06-30,,,879.0,885.0,874.15,876.5,876.75,876.5,2404,2114723650.0,14205000,-75000,733,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
2026-06-18,FO,NSE,STF,INDIANB,INDIANB,2026-08-25,,,883.0,883.0,872.5,875.3,874.5,875.3,31,27230500.0,97000,20000,825,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
2026-06-18,FO,NSE,STF,INDIANB,INDIANB,2026-07-28,,,876.75,883.0,872.0,874.35,874.1,874.35,1112,975918600.0,2348000,895000,944,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
2026-06-18,FO,NSE,STF,INOXWIND,INOXWIND,2026-06-30,,,91.94,92.19,89.08,89.73,89.76,89.73,2082,669159419.5,88727925,207350,978,NSE,UDIFF F&O BHAVCOPY,FUTURE,INOXWIND
2026-06-18,FO,NSE,STF,INOXWIND,INOXWIND,2026-07-28,,,92.41,92.41,89.49,90.19,90.05,90.19,412,238729536.0,9657600,467200,1056,NSE,UDIFF F&O BHAVCOPY,FUTURE,INOXWIND
2026-06-18,FO,NSE,STF,INOXWIND,INOXWIND,2026-08-25,,,91.8,91.82,90.15,90.93,90.88,90.93,51,29646528.0,1964800,217600,1132,NSE,UDIFF F&O BHAVCOPY,FUTURE,INOXWIND
2026-06-18,FO,NSE,STF,JINDALSTEL,JINDALSTEL,2026-08-25,,,1160.0,1162.6,1144.0,1146.2,1146.2,1146.2,8,5751500.0,51250,2500,1185,NSE,UDIFF F&O BHAVCOPY,FUTURE,JINDALSTEL
2026-06-18,FO,NSE,STF,JINDALSTEL,JINDALSTEL,2026-07-28,,,1148.0,1157.4,1137.1,1143.0,1144.5,1143.0,265,189285375.0,350000,77500,1339,NSE,UDIFF F&O BHAVCOPY,FUTURE,JINDALSTEL
2026-06-18,FO,NSE,STF,JINDALSTEL,JINDALSTEL,2026-06-30,,,1141.0,1150.8,1130.1,1137.0,1138.0,1137.0,1900,1350356812.5,12709375,-162500,1379,NSE,UDIFF F&O BHAVCOPY,FUTURE,JINDALSTEL
2026-06-18,FO,NSE,STF,MPHASIS,MPHASIS,2026-06-30,,,2336.0,2367.0,2286.3,2338.6,2333.3,2338.6,2257,1451833460.0,4908475,-42900,1523,NSE,UDIFF F&O BHAVCOPY,FUTURE,MPHASIS
2026-06-18,FO,NSE,STF,MPHASIS,MPHASIS,2026-08-25,,,2387.0,2387.0,2371.3,2371.3,2371.3,2365.6,5,3266340.0,7700,1100,1524,NSE,UDIFF F&O BHAVCOPY,FUTURE,MPHASIS
2026-06-18,FO,NSE,STF,MPHASIS,MPHASIS,2026-07-28,,,2339.1,2378.9,2310.0,2350.0,2344.0,2350.0,156,100830757.5,80575,12375,1600,NSE,UDIFF F&O BHAVCOPY,FUTURE,MPHASIS
2026-06-18,FO,NSE,STF,NTPC,NTPC,2026-06-30,,,357.0,364.65,355.05,363.0,363.0,363.0,8277,4480286325.0,137730000,-570000,1656,NSE,UDIFF F&O BHAVCOPY,FUTURE,NTPC
2026-06-18,FO,NSE,STF,NTPC,NTPC,2026-08-25,,,361.0,367.95,358.6,366.5,366.5,366.5,132,72114300.0,727500,-3000,1657,NSE,UDIFF F&O BHAVCOPY,FUTURE,NTPC
2026-06-18,FO,NSE,STF,NTPC,NTPC,2026-07-28,,,359.45,366.5,357.3,365.2,365.35,365.2,1712,932332200.0,18571500,715500,1763,NSE,UDIFF F&O BHAVCOPY,FUTURE,NTPC
2026-06-18,FO,NSE,STF,PRESTIGE,PRESTIGE,2026-07-28,,,1534.0,1545.0,1508.0,1538.2,1536.5,1538.2,100,68748480.0,391950,5850,1917,NSE,UDIFF F&O BHAVCOPY,FUTURE,PRESTIGE
2026-06-18,FO,NSE,STF,PRESTIGE,PRESTIGE,2026-08-25,,,1520.0,1545.0,1515.0,1539.8,1539.8,1539.8,6,4133160.0,11700,1350,1963,NSE,UDIFF F&O BHAVCOPY,FUTURE,PRESTIGE
2026-06-18,FO,NSE,STF,PRESTIGE,PRESTIGE,2026-06-30,,,1520.0,1535.0,1497.0,1530.6,1523.2,1530.6,1552,1063790325.0,5520150,-10350,1993,NSE,UDIFF F&O BHAVCOPY,FUTURE,PRESTIGE
2026-06-18,FO,NSE,STF,RBLBANK,RBLBANK,2026-06-30,,,372.4,376.0,369.25,371.0,372.0,371.0,2372,2808380368.75,58407300,473075,2059,NSE,UDIFF F&O BHAVCOPY,FUTURE,RBLBANK
2026-06-18,FO,NSE,STF,RBLBANK,RBLBANK,2026-07-28,,,375.0,377.3,371.05,372.55,373.65,372.55,266,316356682.5,2898775,311150,2090,NSE,UDIFF F&O BHAVCOPY,FUTURE,RBLBANK
2026-06-18,FO,NSE,STF,RBLBANK,RBLBANK,2026-08-25,,,375.25,378.35,374.55,375.2,375.05,375.2,14,16715263.75,180975,22225,2166,NSE,UDIFF F&O BHAVCOPY,FUTURE,RBLBANK
2026-06-18,FO,NSE,STF,SHREECEM,SHREECEM,2026-07-28,,,25125.0,25410.0,24865.0,25395.0,25410.0,25395.0,83,52259625.0,13500,325,2200,NSE,UDIFF F&O BHAVCOPY,FUTURE,SHREECEM
2026-06-18,FO,NSE,STF,SHREECEM,SHREECEM,2026-08-25,,,25000.0,25290.0,25000.0,25290.0,25290.0,25290.0,4,2521500.0,800,25,2229,NSE,UDIFF F&O BHAVCOPY,FUTURE,SHREECEM
2026-06-18,FO,NSE,STF,SHREECEM,SHREECEM,2026-06-30,,,25055.0,25485.0,24910.0,25445.0,25435.0,25445.0,1249,788919625.0,395275,1800,2267,NSE,UDIFF F&O BHAVCOPY,FUTURE,SHREECEM
2026-06-18,FO,NSE,STF,TATAELXSI,TATAELXSI,2026-06-30,,,4109.7,4162.0,4052.0,4133.5,4124.4,4133.5,6010,2476847920.0,1574900,-218400,2383,NSE,UDIFF F&O BHAVCOPY,FUTURE,TATAELXSI
2026-06-18,FO,NSE,STF,TATAELXSI,TATAELXSI,2026-08-25,,,4078.0,4154.0,4067.0,4141.9,4138.0,4141.9,77,39633825.0,30625,1125,2444,NSE,UDIFF F&O BHAVCOPY,FUTURE,TATAELXSI
2026-06-18,FO,NSE,STF,TATAELXSI,TATAELXSI,2026-07-28,,,4054.4,4150.0,4040.0,4129.2,4124.9,4129.2,1567,803453912.5,330250,87750,2516,NSE,UDIFF F&O BHAVCOPY,FUTURE,TATAELXSI
2026-06-18,FO,NSE,STF,TATASTEEL,TATASTEEL,2026-08-25,,,201.26,203.0,200.75,202.82,202.98,202.82,102,56672275.0,1765500,44000,2532,NSE,UDIFF F&O BHAVCOPY,FUTURE,TATASTEEL
2026-06-18,FO,NSE,STF,TATASTEEL,TATASTEEL,2026-06-30,,,199.0,200.99,198.42,200.78,200.5,200.78,6219,3421463485.0,193184750,-489500,2548,NSE,UDIFF F&O BHAVCOPY,FUTURE,TATASTEEL
2026-06-18,FO,NSE,STF,TATASTEEL,TATASTEEL,2026-07-28,,,200.44,202.15,199.61,201.86,201.8,201.86,913,504721800.0,44478500,503250,2552,NSE,UDIFF F&O BHAVCOPY,FUTURE,TATASTEEL
2026-06-18,FO,NSE,STF,TCS,TCS,2026-08-25,,,2205.0,2218.4,2193.0,2209.6,2210.0,2209.6,470,232941307.5,767700,53325,2694,NSE,UDIFF F&O BHAVCOPY,FUTURE,TCS
2026-06-18,FO,NSE,STF,TCS,TCS,2026-07-28,,,2219.9,2219.9,2182.5,2198.8,2198.0,2198.8,4545,2243083905.0,5852925,522900,2695,NSE,UDIFF F&O BHAVCOPY,FUTURE,TCS
2026-06-18,FO,NSE,STF,TCS,TCS,2026-06-30,,,2218.0,2218.0,2184.0,2203.3,2201.0,2203.3,16826,6471349447.5,41036625,233975,2805,NSE,UDIFF F&O BHAVCOPY,FUTURE,TCS
2026-06-18,FO,NSE,STF,NESTLEIND,NESTLEIND,2026-06-30,,,1406.8,1415.9,1396.4,1404.5,1403.4,1404.5,1475,1036347800.0,12526000,129500,2938,NSE,UDIFF F&O BHAVCOPY,FUTURE,NESTLEIND
2026-06-18,FO,NSE,STF,NESTLEIND,NESTLEIND,2026-07-28,,,1410.0,1415.1,1400.6,1408.9,1407.0,1408.9,120,84508800.0,436000,36500,3047,NSE,UDIFF F&O BHAVCOPY,FUTURE,NESTLEIND
2026-06-18,FO,NSE,STF,NESTLEIND,NESTLEIND,2026-08-25,,,1420.0,1420.0,1407.4,1415.0,1415.0,1415.0,8,5658200.0,19000,1500,3123,NSE,UDIFF F&O BHAVCOPY,FUTURE,NESTLEIND
2026-06-18,FO,NSE,STF,AMBUJACEM,AMBUJACEM,2026-06-30,,,429.95,435.8,425.0,432.8,434.7,432.8,5434,2455925377.5,72682050,-92400,3208,NSE,UDIFF F&O BHAVCOPY,FUTURE,AMBUJACEM
2026-06-18,FO,NSE,STF,AMBUJACEM,AMBUJACEM,2026-08-25,,,435.0,439.5,430.0,437.45,439.5,437.45,55,28635180.0,430800,21600,3242,NSE,UDIFF F&O BHAVCOPY,FUTURE,AMBUJACEM
2026-06-18,FO,NSE,STF,AMBUJACEM,AMBUJACEM,2026-07-28,,,435.3,438.0,427.15,435.15,436.9,435.15,680,352218180.0,7119600,234000,3253,NSE,UDIFF F&O BHAVCOPY,FUTURE,AMBUJACEM
2026-06-18,FO,NSE,STF,APLAPOLLO,APLAPOLLO,2026-07-28,,,1869.9,1876.3,1855.7,1873.5,1868.1,1873.5,117,76423200.0,175350,15050,3341,NSE,UDIFF F&O BHAVCOPY,FUTURE,APLAPOLLO
2026-06-18,FO,NSE,STF,APLAPOLLO,APLAPOLLO,2026-06-30,,,1860.0,1868.0,1849.5,1863.4,1864.5,1863.4,607,395175095.0,5758900,-24850,3366,NSE,UDIFF F&O BHAVCOPY,FUTURE,APLAPOLLO
2026-06-18,FO,NSE,STF,APLAPOLLO,APLAPOLLO,2026-08-25,,,1868.0,1878.2,1868.0,1876.4,1873.0,1876.4,9,5893650.0,25200,-700,3384,NSE,UDIFF F&O BHAVCOPY,FUTURE,APLAPOLLO
2026-06-18,FO,NSE,STF,AUROPHARMA,AUROPHARMA,2026-06-30,,,1434.9,1449.9,1421.4,1447.1,1449.9,1447.1,1758,1392595765.0,17027450,-18150,3538,NSE,UDIFF F&O BHAVCOPY,FUTURE,AUROPHARMA
2026-06-18,FO,NSE,STF,AUROPHARMA,AUROPHARMA,2026-07-28,,,1442.8,1457.8,1436.0,1455.7,1457.6,1455.7,195,155263130.0,311850,15950,3581,NSE,UDIFF F&O BHAVCOPY,FUTURE,AUROPHARMA
2026-06-18,FO,NSE,STF,AUROPHARMA,AUROPHARMA,2026-08-25,,,1441.4,1463.2,1441.4,1463.2,1463.2,1463.2,19,15166415.0,13200,-2200,3582,NSE,UDIFF F&O BHAVCOPY,FUTURE,AUROPHARMA
2026-06-18,FO,NSE,STF,BAJAJHLDNG,BAJAJHLDNG,2026-07-28,,,10470.0,10675.0,10431.0,10633.0,10675.0,10633.0,86,68041425.0,10050,825,3607,NSE,UDIFF F&O BHAVCOPY,FUTURE,BAJAJHLDNG
2026-06-18,FO,NSE,STF,BAJAJHLDNG,BAJAJHLDNG,2026-08-25,,,10649.0,10719.0,10649.0,10684.0,10719.0,10684.0,2,1602600.0,1350,0,3670,NSE,UDIFF F&O BHAVCOPY,FUTURE,BAJAJHLDNG
2026-06-18,FO,NSE,STF,BAJAJHLDNG,BAJAJHLDNG,2026-06-30,,,10414.0,10597.0,10383.0,10558.0,10568.0,10558.0,705,370298200.0,309050,-6300,3671,NSE,UDIFF F&O BHAVCOPY,FUTURE,BAJAJHLDNG
2026-06-18,FO,NSE,IDF,BANKNIFTY,BANKNIFTY,2026-08-25,,,58221.0,58636.8,58181.2,58596.4,58626.0,58596.4,1391,2438549868.0,77160,4350,4251,NSE,UDIFF F&O BHAVCOPY,FUTURE,BANKNIFTY
2026-06-18,FO,NSE,IDF,BANKNIFTY,BANKNIFTY,2026-06-30,,,57591.0,58049.0,57525.2,57996.0,58048.0,57996.0,22759,39496612686.0,2100450,28470,4658,NSE,UDIFF F&O BHAVCOPY,FUTURE,BANKNIFTY
2026-06-18,FO,NSE,IDF,BANKNIFTY,BANKNIFTY,2026-07-28,,,57950.4,58362.2,57898.0,58325.2,58350.0,58325.2,3129,5460911010.0,266070,9330,4799,NSE,UDIFF F&O BHAVCOPY,FUTURE,BANKNIFTY
2026-06-18,FO,NSE,STF,BSE,BSE,2026-07-28,,,4007.0,4111.0,3971.0,4038.0,4044.3,4038.0,2607,2107504120.0,898600,8600,4952,NSE,UDIFF F&O BHAVCOPY,FUTURE,BSE
2026-06-18,FO,NSE,STF,BSE,BSE,2026-08-25,,,4045.4,4133.9,4000.0,4061.8,4065.3,4061.8,257,209050480.0,156000,7400,4998,NSE,UDIFF F&O BHAVCOPY,FUTURE,BSE
2026-06-18,FO,NSE,STF,BSE,BSE,2026-06-30,,,4007.2,4100.9,3957.3,4024.5,4024.9,4024.5,9928,14999695950.0,7487250,-543375,5016,NSE,UDIFF F&O BHAVCOPY,FUTURE,BSE
2026-06-18,FO,NSE,STF,CONCOR,CONCOR,2026-08-25,,,472.7,473.8,468.55,473.3,473.05,473.3,18,10610437.5,250000,11250,5150,NSE,UDIFF F&O BHAVCOPY,FUTURE,CONCOR
2026-06-18,FO,NSE,STF,CONCOR,CONCOR,2026-07-28,,,470.0,472.2,466.8,471.5,470.7,471.5,220,129092875.0,1783750,153750,5199,NSE,UDIFF F&O BHAVCOPY,FUTURE,CONCOR
